"","abs_temp","economics2","energy1","bio12_vari"
"764",150,553,NA,7652.63070705945
"765",150,442,NA,7652.63070705945
"766",150,522,NA,7652.63070705945
"767",150,566,143,7652.63070705945
"768",150,521,143,7652.63070705945
"769",150,510,167,7652.63070705945
"770",150,488,167,7652.63070705945
"771",150,NA,NA,7652.63070705945
"772",150,NA,NA,7652.63070705945
"773",150,443,167,7652.63070705945
"774",150,475,167,7652.63070705945
"775",150,484,167,7652.63070705945
"776",150,NA,NA,7652.63070705945
"777",150,NA,NA,7652.63070705945
"778",72,3541,1385,114822.873649685
"779",72,4135,1457,114822.873649685
"780",72,3651,1433,114822.873649685
"781",72,1742,553,114822.873649685
"782",72,NA,NA,114822.873649685
"783",72,NA,NA,114822.873649685
"784",72,NA,NA,114822.873649685
"785",72,3636,1099,114822.873649685
"786",72,3715,1409,114822.873649685
"787",72,2298,677,114822.873649685
"788",72,2446,778,114822.873649685
"789",72,2652,1020,114822.873649685
"790",72,2900,717,114822.873649685
"791",72,NA,NA,114822.873649685
"792",72,3300,1123,114822.873649685
"793",30,NA,NA,22113.2684930727
"794",30,45265,122887,22113.2684930727
"795",30,42672,122385,22113.2684930727
"796",30,45091,120187,22113.2684930727
"797",30,47744,119518,22113.2684930727
"798",30,41313,119590,22113.2684930727
"799",30,42456,115434,22113.2684930727
"800",30,NA,NA,22113.2684930727
"801",30,NA,NA,22113.2684930727
"802",30,NA,NA,22113.2684930727
"803",30,34664,95153,22113.2684930727
"804",30,41105,97864,22113.2684930727
"805",30,41100,81700,22113.2684930727
"806",30,41027,82676,22113.2684930727
"807",30,44940,90428,22113.2684930727
"808",200,1450,8527,47095.3949670097
"809",200,1326,839,47095.3949670097
"810",200,1097,591,47095.3949670097
"811",200,1646,8288,47095.3949670097
"812",200,1579,7141,47095.3949670097
"813",200,930,483,47095.3949670097
"814",200,1099,320,47095.3949670097
"815",200,1234,533,47095.3949670097
"816",200,NA,NA,47095.3949670097
"817",200,1846,8383,47095.3949670097
"818",200,1354,8885,47095.3949670097
"819",200,1517,8025,47095.3949670097
"820",200,NA,NA,47095.3949670097
"821",200,NA,NA,47095.3949670097
"822",200,NA,NA,47095.3949670097
"823",10,17431,8479,35761.3260314873
"824",10,17230,6712,35761.3260314873
"825",10,NA,NA,35761.3260314873
"826",10,NA,NA,35761.3260314873
"827",10,NA,NA,35761.3260314873
"828",10,21042,8790,35761.3260314873
"829",10,21768,9315,35761.3260314873
"830",10,23679,9040,35761.3260314873
"831",10,28795,9024,35761.3260314873
"832",10,31997,8819,35761.3260314873
"833",10,29720,9047,35761.3260314873
"834",10,NA,NA,35761.3260314873
"835",10,26967,8440,35761.3260314873
"836",10,25975,9625,35761.3260314873
"837",10,22430,10438,35761.3260314873
"838",174,2867,1113,648355.873075331
"839",174,2561,1135,648355.873075331
"840",174,2326,1210,648355.873075331
"841",174,2697,993,648355.873075331
"842",174,2882,964,648355.873075331
"843",174,NA,NA,648355.873075331
"844",174,3240,7213,648355.873075331
"845",174,3341,7380,648355.873075331
"846",174,4147,8455,648355.873075331
"847",174,NA,NA,648355.873075331
"848",174,NA,NA,648355.873075331
"849",174,NA,NA,648355.873075331
"850",174,3478,7404,648355.873075331
"851",174,3688,7810,648355.873075331
"852",174,3924,7548,648355.873075331
"853",139,311,40,270001.412046335
"854",139,466,46,270001.412046335
"855",139,501,45,270001.412046335
"856",139,481,42,270001.412046335
"857",139,NA,NA,270001.412046335
"858",139,515,46,270001.412046335
"859",139,541,2699,270001.412046335
"860",139,502,2675,270001.412046335
"861",139,744,2699,270001.412046335
"862",139,725,2771,270001.412046335
"863",139,615,2699,270001.412046335
"864",139,NA,NA,270001.412046335
"865",139,NA,NA,270001.412046335
"866",139,684,2794,270001.412046335
"867",139,NA,NA,270001.412046335
"868",160,NA,NA,125207.560993702
"869",160,NA,NA,125207.560993702
"870",160,618,621,125207.560993702
"871",160,469,NA,125207.560993702
"872",160,407,NA,125207.560993702
"873",160,NA,NA,125207.560993702
"874",160,570,NA,125207.560993702
"875",160,573,597,125207.560993702
"876",160,600,573,125207.560993702
"877",160,608,597,125207.560993702
"878",160,NA,NA,125207.560993702
"879",160,595,597,125207.560993702
"880",160,546,573,125207.560993702
"881",160,533,NA,125207.560993702
"882",160,533,573,125207.560993702
"883",214,1906,NA,166414.385696969
"884",214,2259,NA,166414.385696969
"885",214,2478,NA,166414.385696969
"886",214,4137,167,166414.385696969
"887",214,4444,167,166414.385696969
"888",214,NA,NA,166414.385696969
"889",214,NA,NA,166414.385696969
"890",214,2593,NA,166414.385696969
"891",214,3258,239,166414.385696969
"892",214,3585,191,166414.385696969
"893",214,NA,NA,166414.385696969
"894",214,NA,NA,166414.385696969
"895",214,2874,191,166414.385696969
"896",214,4031,167,166414.385696969
"897",214,3739,167,166414.385696969
"898",164,621,15,138898.809896239
"899",164,683,3224,138898.809896239
"900",164,704,3344,138898.809896239
"901",164,745,3344,138898.809896239
"902",164,819,3248,138898.809896239
"903",164,780,3320,138898.809896239
"904",164,610,18,138898.809896239
"905",164,705,3368,138898.809896239
"906",164,NA,NA,138898.809896239
"907",164,NA,NA,138898.809896239
"908",164,NA,NA,138898.809896239
"909",164,NA,NA,138898.809896239
"910",164,476,23,138898.809896239
"911",164,575,13,138898.809896239
"912",164,609,16,138898.809896239
"913",160,1551,178,243560.983714492
"914",160,2339,2484,243560.983714492
"915",160,2293,2532,243560.983714492
"916",160,NA,NA,243560.983714492
"917",160,NA,NA,243560.983714492
"918",160,NA,NA,243560.983714492
"919",160,NA,NA,243560.983714492
"920",160,1722,190,243560.983714492
"921",160,1896,197,243560.983714492
"922",160,1953,240,243560.983714492
"923",160,2078,255,243560.983714492
"924",160,2277,2412,243560.983714492
"925",160,2243,2508,243560.983714492
"926",160,2326,2699,243560.983714492
"927",160,2361,2890,243560.983714492
"928",45,12896,6879,3456.49153784679
"929",45,13949,10772,3456.49153784679
"930",45,11167,7001,3456.49153784679
"931",45,13774,6567,3456.49153784679
"932",45,15586,6690,3456.49153784679
"933",45,12939,6763,3456.49153784679
"934",45,12713,10557,3456.49153784679
"935",45,13403,10175,3456.49153784679
"936",45,14278,11035,3456.49153784679
"937",45,12559,11250,3456.49153784679
"938",45,NA,NA,3456.49153784679
"939",45,12900,11441,3456.49153784679
"940",45,NA,NA,3456.49153784679
"941",45,NA,NA,3456.49153784679
"942",45,NA,NA,3456.49153784679
"943",62,40866,1691,74947.7895011381
"944",62,45539,6210,74947.7895011381
"945",62,43523,6759,74947.7895011381
"946",62,46520,6831,74947.7895011381
"947",62,56883,1659,74947.7895011381
"948",62,41696,1710,74947.7895011381
"949",62,51242,6807,74947.7895011381
"950",62,60966,7213,74947.7895011381
"951",62,NA,NA,74947.7895011381
"952",62,55377,1083,74947.7895011381
"953",62,70327,1233,74947.7895011381
"954",62,NA,NA,74947.7895011381
"955",62,52643,6807,74947.7895011381
"956",62,NA,NA,74947.7895011381
"957",62,NA,NA,74947.7895011381
"958",107,NA,NA,548666.335601356
"959",107,NA,NA,548666.335601356
"960",107,NA,NA,548666.335601356
"961",107,NA,NA,548666.335601356
"962",107,1629,562195,548666.335601356
"963",107,1706,556535,548666.335601356
"964",107,829,331328,548666.335601356
"965",107,1041,348947,548666.335601356
"966",107,1102,370373,548666.335601356
"967",107,1414,420079,548666.335601356
"968",107,1548,535039,548666.335601356
"969",107,1576,551806,548666.335601356
"970",107,1124,403967,548666.335601356
"971",107,1581,547387,548666.335601356
"972",107,1530,554552,548666.335601356
"973",214,3551,439763,425558.606422385
"974",214,3470,421587,425558.606422385
"975",214,3492,440838,425558.606422385
"976",214,3336,428155,425558.606422385
"977",214,3475,471816,425558.606422385
"978",214,NA,NA,425558.606422385
"979",214,2947,349446,425558.606422385
"980",214,3570,451060,425558.606422385
"981",214,NA,NA,425558.606422385
"982",214,NA,NA,425558.606422385
"983",214,NA,NA,425558.606422385
"984",214,1601,251726,425558.606422385
"985",214,1871,274442,425558.606422385
"986",214,2272,299887,425558.606422385
"987",214,2178,283624,425558.606422385
"988",13,5663,367945,33466.2391877885
"989",13,7285,321797,33466.2391877885
"990",13,5299,391994,33466.2391877885
"991",13,NA,NA,33466.2391877885
"992",13,3433,337428,33466.2391877885
"993",13,4347,349067,33466.2391877885
"994",13,6363,299608,33466.2391877885
"995",13,5562,319289,33466.2391877885
"996",13,4958,325714,33466.2391877885
"997",13,NA,NA,33466.2391877885
"998",13,NA,NA,33466.2391877885
"999",13,4997,351248,33466.2391877885
"1000",13,4978,355985,33466.2391877885
"1001",13,7629,377711,33466.2391877885
"1002",13,NA,NA,33466.2391877885
"1003",37,5619,153482,36687.050633162
"1004",37,5790,155775,36687.050633162
"1005",37,4642,180687,36687.050633162
"1006",37,4301,230892,36687.050633162
"1007",37,NA,NA,36687.050633162
"1008",37,5691,161746,36687.050633162
"1009",37,3783,126674,36687.050633162
"1010",37,2606,101117,36687.050633162
"1011",37,1944,100219,36687.050633162
"1012",37,NA,NA,36687.050633162
"1013",37,3495,122408,36687.050633162
"1014",37,3635,126231,36687.050633162
"1015",37,NA,NA,36687.050633162
"1016",37,4949,138841,36687.050633162
"1017",37,NA,NA,36687.050633162
"1018",17,61832,1910,28265.0649646564
"1019",17,64497,4204,28265.0649646564
"1020",17,64497,4204,28265.0649646564
"1021",17,NA,NA,28265.0649646564
"1022",17,55075,2006,28265.0649646564
"1023",17,52711,1459,28265.0649646564
"1024",17,NA,NA,28265.0649646564
"1025",17,NA,NA,28265.0649646564
"1026",17,NA,NA,28265.0649646564
"1027",17,62762,1316,28265.0649646564
"1028",17,62762,1316,28265.0649646564
"1029",17,52952,1406,28265.0649646564
"1030",17,52571,1672,28265.0649646564
"1031",17,50155,2269,28265.0649646564
"1032",17,52571,1672,28265.0649646564
"1033",17,48508,1290,28265.0649646564
"1034",17,48893,1763,28265.0649646564
"1035",17,62903,1435,28265.0649646564
"1036",75,25248,2449,39708.132454079
"1037",75,29989,3216,39708.132454079
"1038",75,21475,2104,39708.132454079
"1039",75,31222,3078,39708.132454079
"1040",75,NA,NA,39708.132454079
"1041",75,28292,2524,39708.132454079
"1042",75,NA,NA,39708.132454079
"1043",75,33703,3248,39708.132454079
"1044",75,34234,4705,39708.132454079
"1045",75,NA,NA,39708.132454079
"1046",75,NA,NA,39708.132454079
"1047",75,38837,6759,39708.132454079
"1048",75,38788,8264,39708.132454079
"1049",75,37704,6449,39708.132454079
"1050",75,37088,7356,39708.132454079
"1051",7,37515,31193,52077.40044687
"1052",7,31703,20497,52077.40044687
"1053",7,37051,19170,52077.40044687
"1054",7,39950,19435,52077.40044687
"1055",7,36302,18655,52077.40044687
"1056",7,35146,20258,52077.40044687
"1057",7,31279,33630,52077.40044687
"1058",7,NA,NA,52077.40044687
"1059",7,35243,36830,52077.40044687
"1060",7,36112,36758,52077.40044687
"1061",7,30794,36042,52077.40044687
"1062",7,34356,35015,52077.40044687
"1063",7,NA,NA,52077.40044687
"1064",7,NA,NA,52077.40044687
"1065",7,NA,NA,52077.40044687
"1066",187,NA,NA,171246.983423555
"1067",187,NA,NA,171246.983423555
"1068",187,4940,191,171246.983423555
"1069",187,4879,215,171246.983423555
"1070",187,NA,NA,171246.983423555
"1071",187,NA,NA,171246.983423555
"1072",187,5126,167,171246.983423555
"1073",187,4856,191,171246.983423555
"1074",187,4442,14,171246.983423555
"1075",187,4424,18,171246.983423555
"1076",187,5354,167,171246.983423555
"1077",187,5042,18,171246.983423555
"1078",187,4827,18,171246.983423555
"1079",187,5245,167,171246.983423555
"1080",187,4725,18,171246.983423555
"1081",47,34235,35349,210851.229285254
"1082",47,46663,28399,210851.229285254
"1083",47,37833,26249,210851.229285254
"1084",47,34224,30310,210851.229285254
"1085",47,38640,35373,210851.229285254
"1086",47,NA,NA,210851.229285254
"1087",47,34268,39344,210851.229285254
"1088",47,38087,34797,210851.229285254
"1089",47,39537,36602,210851.229285254
"1090",47,43151,37725,210851.229285254
"1091",47,46384,51209,210851.229285254
"1092",47,38528,27993,210851.229285254
"1093",47,NA,NA,210851.229285254
"1094",47,NA,NA,210851.229285254
"1095",47,NA,NA,210851.229285254
"1096",19,4618,167,7453.87095723213
"1097",19,4096,191,7453.87095723213
"1098",19,4088,239,7453.87095723213
"1099",19,NA,NA,7453.87095723213
"1100",19,NA,NA,7453.87095723213
"1101",19,2773,191,7453.87095723213
"1102",19,3025,172,7453.87095723213
"1103",19,3717,160,7453.87095723213
"1104",19,4067,167,7453.87095723213
"1105",19,NA,NA,7453.87095723213
"1106",19,NA,NA,7453.87095723213
"1107",19,3854,169,7453.87095723213
"1108",19,4285,215,7453.87095723213
"1109",19,4414,191,7453.87095723213
"1110",19,4094,142,7453.87095723213
"1111",178,13650,171921,8290.62588560319
"1112",178,10388,175265,8290.62588560319
"1113",178,6810,140143,8290.62588560319
"1114",178,5366,133937,8290.62588560319
"1115",178,11682,166261,8290.62588560319
"1116",178,12508,167909,8290.62588560319
"1117",178,9299,165407,8290.62588560319
"1118",178,7505,160910,8290.62588560319
"1119",178,12661,169390,8290.62588560319
"1120",178,NA,NA,8290.62588560319
"1121",178,NA,NA,8290.62588560319
"1122",178,8571,152371,8290.62588560319
"1123",178,NA,NA,8290.62588560319
"1124",178,NA,NA,8290.62588560319
"1125",178,7324,156481,8290.62588560319
"1126",174,970,401,123209.722670738
"1127",174,930,297,123209.722670738
"1128",174,972,15812,123209.722670738
"1129",174,1149,16480,123209.722670738
"1130",174,1227,17173,123209.722670738
"1131",174,1335,17913,123209.722670738
"1132",174,1350,18176,123209.722670738
"1133",174,846,394,123209.722670738
"1134",174,846,394,123209.722670738
"1135",174,911,346,123209.722670738
"1136",174,612,350,123209.722670738
"1137",174,1455,17579,123209.722670738
"1138",174,NA,NA,123209.722670738
"1139",174,NA,NA,123209.722670738
"1140",174,NA,NA,123209.722670738
"1141",174,NA,NA,123209.722670738
"1142",70,42011,150866,173.473974411631
"1143",70,NA,NA,173.473974411631
"1144",70,37180,129448,173.473974411631
"1145",70,54540,153075,173.473974411631
"1146",70,38579,134656,173.473974411631
"1147",70,49296,152049,173.473974411631
"1148",70,53544,170440,173.473974411631
"1149",70,NA,NA,173.473974411631
"1150",70,NA,NA,173.473974411631
"1151",70,NA,NA,173.473974411631
"1152",70,44869,146814,173.473974411631
"1153",70,27229,173975,173.473974411631
"1154",70,28980,167264,173.473974411631
"1155",70,43003,165831,173.473974411631
"1156",70,52198,169891,173.473974411631
"1157",205,989,1153,25664.3788358851
"1158",205,1100,1839,25664.3788358851
"1159",205,741,1396,25664.3788358851
"1160",205,NA,NA,25664.3788358851
"1161",205,899,1157,25664.3788358851
"1162",205,1147,1624,25664.3788358851
"1163",205,891,1118,25664.3788358851
"1164",205,1207,1744,25664.3788358851
"1165",205,NA,NA,25664.3788358851
"1166",205,558,1464,25664.3788358851
"1167",205,1303,1767,25664.3788358851
"1168",205,NA,NA,25664.3788358851
"1169",205,NA,NA,25664.3788358851
"1170",205,1293,1791,25664.3788358851
"1171",205,1139,1911,25664.3788358851
"1172",113,701,739,260395.044749564
"1173",113,1054,739,260395.044749564
"1174",113,1236,1863,260395.044749564
"1175",113,NA,NA,260395.044749564
"1176",113,861,710,260395.044749564
"1177",113,891,721,260395.044749564
"1178",113,NA,NA,260395.044749564
"1179",113,2018,3368,260395.044749564
"1180",113,2159,4419,260395.044749564
"1181",113,2339,6377,260395.044749564
"1182",113,1414,1959,260395.044749564
"1183",113,601,643,260395.044749564
"1184",113,1589,2030,260395.044749564
"1185",113,NA,NA,260395.044749564
"1186",113,NA,NA,260395.044749564
"1187",90,NA,NA,564.189146941018
"1188",90,NA,NA,564.189146941018
"1189",90,NA,NA,564.189146941018
"1190",90,NA,NA,564.189146941018
"1191",90,16682,308,564.189146941018
"1192",90,13857,2341,564.189146941018
"1193",90,15064,2150,564.189146941018
"1194",90,15584,2580,564.189146941018
"1195",90,13554,2341,564.189146941018
"1196",90,13993,2436,564.189146941018
"1197",90,14280,258,564.189146941018
"1198",90,9036,249,564.189146941018
"1199",90,13658,2078,564.189146941018
"1200",90,12383,356,564.189146941018
"1201",90,11417,358,564.189146941018
"1202",22,5500,60,50435.2165487755
"1203",22,6008,50,50435.2165487755
"1204",22,NA,NA,50435.2165487755
"1205",22,NA,NA,50435.2165487755
"1206",22,NA,NA,50435.2165487755
"1207",22,9793,239,50435.2165487755
"1208",22,8949,215,50435.2165487755
"1209",22,9490,215,50435.2165487755
"1210",22,8537,167,50435.2165487755
"1211",22,8400,167,50435.2165487755
"1212",22,6982,32,50435.2165487755
"1213",22,8354,53,50435.2165487755
"1214",22,8850,72,50435.2165487755
"1215",22,8452,191,50435.2165487755
"1216",22,NA,NA,50435.2165487755
"1217",22,817,48,7146.96528744111
"1218",22,827,51,7146.96528744111
"1219",22,859,56,7146.96528744111
"1220",22,736,17,7146.96528744111
"1221",22,1226,502,7146.96528744111
"1222",22,1083,60,7146.96528744111
"1223",22,1075,502,7146.96528744111
"1224",22,NA,NA,7146.96528744111
"1225",22,1074,740,7146.96528744111
"1226",22,1175,740,7146.96528744111
"1227",22,1017,740,7146.96528744111
"1228",22,1135,502,7146.96528744111
"1229",22,NA,NA,7146.96528744111
"1230",22,NA,NA,7146.96528744111
"1231",22,NA,NA,7146.96528744111
"1232",195,250,NA,322748.195673911
"1233",195,268,NA,322748.195673911
"1234",195,271,1529,322748.195673911
"1235",195,NA,NA,322748.195673911
"1236",195,NA,NA,322748.195673911
"1237",195,207,NA,322748.195673911
"1238",195,232,NA,322748.195673911
"1239",195,378,1576,322748.195673911
"1240",195,414,1648,322748.195673911
"1241",195,453,1696,322748.195673911
"1242",195,468,1744,322748.195673911
"1243",195,593,1815,322748.195673911
"1244",195,598,1887,322748.195673911
"1245",195,NA,NA,322748.195673911
"1246",195,NA,NA,322748.195673911
"1247",49,12029,61001,3243.76982423332
"1248",49,NA,NA,3243.76982423332
"1249",49,NA,NA,3243.76982423332
"1250",49,13400,95256,3243.76982423332
"1251",49,4960,35946,3243.76982423332
"1252",49,5993,35731,3243.76982423332
"1253",49,6826,30142,3243.76982423332
"1254",49,NA,NA,3243.76982423332
"1255",49,NA,NA,3243.76982423332
"1256",49,11542,93762,3243.76982423332
"1257",49,9686,99990,3243.76982423332
"1258",49,10838,104305,3243.76982423332
"1259",49,16221,107093,3243.76982423332
"1260",49,6650,32316,3243.76982423332
"1261",49,15566,85746,3243.76982423332
"1262",80,16394,1767,2948.40069573162
"1263",80,12070,1331,2948.40069573162
"1264",80,14286,1529,2948.40069573162
"1265",80,14143,1552,2948.40069573162
"1266",80,15381,1648,2948.40069573162
"1267",80,14157,1815,2948.40069573162
"1268",80,14707,1839,2948.40069573162
"1269",80,9337,1073,2948.40069573162
"1270",80,12455,1183,2948.40069573162
"1271",80,15237,1205,2948.40069573162
"1272",80,NA,NA,2948.40069573162
"1273",80,NA,NA,2948.40069573162
"1274",80,NA,NA,2948.40069573162
"1275",80,12089,359,2948.40069573162
"1276",80,NA,NA,2948.40069573162
"1277",14,91257,87,4464.79258343776
"1278",14,103314,86,4464.79258343776
"1279",14,112791,90,4464.79258343776
"1280",14,100662,79,4464.79258343776
"1281",14,102668,133,4464.79258343776
"1282",14,114179,119,4464.79258343776
"1283",14,107481,119,4464.79258343776
"1284",14,113373,143,4464.79258343776
"1285",14,119226,143,4464.79258343776
"1286",14,101959,143,4464.79258343776
"1287",14,164437,167,4464.79258343776
"1288",14,NA,NA,4464.79258343776
"1289",14,NA,NA,4464.79258343776
"1290",14,NA,NA,4464.79258343776
"1291",14,NA,NA,4464.79258343776
"1292",124,472,60,288404.585719331
"1293",124,293,55,288404.585719331
"1294",124,379,62,288404.585719331
"1295",124,463,3033,288404.585719331
"1296",124,NA,NA,288404.585719331
"1297",124,NA,NA,288404.585719331
"1298",124,NA,NA,288404.585719331
"1299",124,447,2962,288404.585719331
"1300",124,417,64,288404.585719331
"1301",124,415,61,288404.585719331
"1302",124,458,2962,288404.585719331
"1303",124,451,3224,288404.585719331
"1304",124,NA,NA,288404.585719331
"1305",124,503,3081,288404.585719331
"1306",124,471,3153,288404.585719331
"1307",125,290,155,61415.3947879829
"1308",125,464,188,61415.3947879829
"1309",125,366,1624,61415.3947879829
"1310",125,294,1624,61415.3947879829
"1311",125,323,163,61415.3947879829
"1312",125,376,169,61415.3947879829
"1313",125,425,167,61415.3947879829
"1314",125,NA,NA,61415.3947879829
"1315",125,463,2054,61415.3947879829
"1316",125,349,2054,61415.3947879829
"1317",125,NA,NA,61415.3947879829
"1318",125,NA,NA,61415.3947879829
"1319",125,315,2078,61415.3947879829
"1320",125,349,1624,61415.3947879829
"1321",125,NA,NA,61415.3947879829
"1322",214,10514,84288,446201.416784478
"1323",214,8754,86923,446201.416784478
"1324",214,7218,96851,446201.416784478
"1325",214,10050,81064,446201.416784478
"1326",214,10422,80467,446201.416784478
"1327",214,6180,91331,446201.416784478
"1328",214,NA,NA,446201.416784478
"1329",214,NA,NA,446201.416784478
"1330",214,8454,94504,446201.416784478
"1331",214,7278,91492,446201.416784478
"1332",214,NA,NA,446201.416784478
"1333",214,11184,89281,446201.416784478
"1334",214,9644,89519,446201.416784478
"1335",214,9508,90451,446201.416784478
"1336",214,NA,NA,446201.416784478
"1337",246,5769,NA,49054
"1338",246,6774,NA,49054
"1339",246,6786,NA,49054
"1340",246,7169,0,49054
"1341",246,7168,0,49054
"1342",246,9057,0,49054
"1343",246,9576,0,49054
"1344",246,9875,0,49054
"1345",246,NA,NA,49054
"1346",246,7700,0,49054
"1347",246,8220,0,49054
"1348",246,NA,NA,49054
"1349",246,NA,NA,49054
"1350",246,4860,NA,49054
"1351",246,NA,NA,49054
"1352",129,497,23,119861.71423074
"1353",129,561,23,119861.71423074
"1354",129,696,1266,119861.71423074
"1355",129,778,1361,119861.71423074
"1356",129,NA,NA,119861.71423074
"1357",129,NA,NA,119861.71423074
"1358",129,665,24,119861.71423074
"1359",129,661,25,119861.71423074
"1360",129,672,25,119861.71423074
"1361",129,739,1266,119861.71423074
"1362",129,715,1266,119861.71423074
"1363",129,NA,NA,119861.71423074
"1364",129,NA,NA,119861.71423074
"1365",129,848,1314,119861.71423074
"1366",129,746,1314,119861.71423074
"1367",92,21335,NA,75.6034152463996
"1368",92,26358,24,75.6034152463996
"1369",92,24054,24,75.6034152463996
"1370",92,25616,24,75.6034152463996
"1371",92,NA,NA,75.6034152463996
"1372",92,15740,NA,75.6034152463996
"1373",92,18943,NA,75.6034152463996
"1374",92,23243,0,75.6034152463996
"1375",92,22479,0,75.6034152463996
"1376",92,NA,NA,75.6034152463996
"1377",92,NA,NA,75.6034152463996
"1378",92,NA,NA,75.6034152463996
"1379",92,20166,NA,75.6034152463996
"1380",92,20579,0,75.6034152463996
"1381",92,21563,0,75.6034152463996
"1382",128,1042,567,7119.89371935766
"1383",128,1202,415,7119.89371935766
"1384",128,1319,740,7119.89371935766
"1385",128,NA,NA,7119.89371935766
"1386",128,NA,NA,7119.89371935766
"1387",128,1384,788,7119.89371935766
"1388",128,1276,740,7119.89371935766
"1389",128,1418,740,7119.89371935766
"1390",128,1144,717,7119.89371935766
"1391",128,1178,610,7119.89371935766
"1392",128,939,1542,7119.89371935766
"1393",128,1008,757,7119.89371935766
"1394",128,NA,NA,7119.89371935766
"1395",128,1085,979,7119.89371935766
"1396",128,NA,NA,7119.89371935766
"1397",161,7897,9,40438.3967251987
"1398",161,9112,263,40438.3967251987
"1399",161,7881,9,40438.3967251987
"1400",161,7201,11,40438.3967251987
"1401",161,9275,287,40438.3967251987
"1402",161,9679,263,40438.3967251987
"1403",161,5533,7,40438.3967251987
"1404",161,6387,7,40438.3967251987
"1405",161,9231,239,40438.3967251987
"1406",161,9593,215,40438.3967251987
"1407",161,10184,239,40438.3967251987
"1408",161,NA,NA,40438.3967251987
"1409",161,NA,NA,40438.3967251987
"1410",161,NA,NA,40438.3967251987
"1411",161,NA,NA,40438.3967251987
"1412",59,8624,233661,342156.407487502
"1413",59,9188,227093,342156.407487502
"1414",59,9579,211464,342156.407487502
"1415",59,7674,199414,342156.407487502
"1416",59,8906,202374,342156.407487502
"1417",59,9797,214722,342156.407487502
"1418",59,9802,211641,342156.407487502
"1419",59,10293,211355,342156.407487502
"1420",59,10581,203353,342156.407487502
"1421",59,9291,191220,342156.407487502
"1422",59,8444,179875,342156.407487502
"1423",59,NA,NA,342156.407487502
"1424",59,NA,NA,342156.407487502
"1425",59,NA,NA,342156.407487502
"1426",59,NA,NA,342156.407487502
"1427",68,1980,239,1809.88775547657
"1428",68,1627,18,1809.88775547657
"1429",68,917,11,1809.88775547657
"1430",68,1962,358,1809.88775547657
"1431",68,1509,22,1809.88775547657
"1432",68,1665,22,1809.88775547657
"1433",68,2073,239,1809.88775547657
"1434",68,2285,287,1809.88775547657
"1435",68,NA,NA,1809.88775547657
"1436",68,1602,358,1809.88775547657
"1437",68,1668,788,1809.88775547657
"1438",68,NA,NA,1809.88775547657
"1439",68,NA,NA,1809.88775547657
"1440",68,1198,11,1809.88775547657
"1441",68,NA,NA,1809.88775547657
"1442",261,1632,4322,9063.92503612933
"1443",261,2286,14929,9063.92503612933
"1444",261,2136,4779,9063.92503612933
"1445",261,1715,7836,9063.92503612933
"1446",261,3181,20135,9063.92503612933
"1447",261,1334,2840,9063.92503612933
"1448",261,3686,22905,9063.92503612933
"1449",261,NA,NA,9063.92503612933
"1450",261,NA,NA,9063.92503612933
"1451",261,4182,16170,9063.92503612933
"1452",261,3947,15621,9063.92503612933
"1453",261,3691,18964,9063.92503612933
"1454",261,4056,19299,9063.92503612933
"1455",261,NA,NA,9063.92503612933
"1456",261,NA,NA,9063.92503612933
"1457",50,6630,663,21600.9342146313
"1458",50,7244,693,21600.9342146313
"1459",50,6686,389,21600.9342146313
"1460",50,6400,717,21600.9342146313
"1461",50,6958,669,21600.9342146313
"1462",50,4370,1133,21600.9342146313
"1463",50,5938,376,21600.9342146313
"1464",50,7306,515,21600.9342146313
"1465",50,6514,693,21600.9342146313
"1466",50,7109,764,21600.9342146313
"1467",50,7309,693,21600.9342146313
"1468",50,NA,NA,21600.9342146313
"1469",50,NA,NA,21600.9342146313
"1470",50,NA,NA,21600.9342146313
"1471",50,NA,NA,21600.9342146313
"1472",60,2453,211,43349.0703351894
"1473",60,2871,201,43349.0703351894
"1474",60,3146,1959,43349.0703351894
"1475",60,2907,1409,43349.0703351894
"1476",60,2937,2150,43349.0703351894
"1477",60,NA,NA,43349.0703351894
"1478",60,3208,1338,43349.0703351894
"1479",60,NA,NA,43349.0703351894
"1480",60,NA,NA,43349.0703351894
"1481",60,3095,1863,43349.0703351894
"1482",60,2949,1839,43349.0703351894
"1483",60,2160,224,43349.0703351894
"1484",60,2907,337,43349.0703351894
"1485",60,2869,429,43349.0703351894
"1486",60,NA,NA,43349.0703351894
"1487",134,NA,NA,77614.5881740488
"1488",134,605,17531,77614.5881740488
"1489",134,NA,NA,77614.5881740488
"1490",134,NA,NA,77614.5881740488
"1491",134,539,13089,77614.5881740488
"1492",134,593,16027,77614.5881740488
"1493",134,329,3811,77614.5881740488
"1494",134,415,3921,77614.5881740488
"1495",134,484,4142,77614.5881740488
"1496",134,459,4236,77614.5881740488
"1497",134,424,4471,77614.5881740488
"1498",134,623,18534,77614.5881740488
"1499",134,528,19347,77614.5881740488
"1500",134,379,17794,77614.5881740488
"1501",134,NA,NA,77614.5881740488
"1502",57,4247,134,28443.0122025766
"1503",57,4024,122,28443.0122025766
"1504",57,4070,123,28443.0122025766
"1505",57,5462,358,28443.0122025766
"1506",57,5393,453,28443.0122025766
